c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
15.98278226,16.50651903,18.05130426,17.50711108,15.64579928,12.45578191,17.32697401,20.04886792,16.28093989,18.29798031,16.42886448,16.71975367
18.42910783,19.7953154,18.85963739,19.62078497,17.72981052,17.97150476,15.22374985,16.62618761,19.58203174,19.81580051,17.21061149,17.3607191
20.66953045,16.93058937,18.36725682,17.69923595,18.92393718,19.04824311,18.51924729,19.62441018,18.45511271,15.41105877,18.16800385,20.28602806
18.26388881,17.11787285,19.19702217,15.37884203,19.1555942,18.50151435,20.087557,22.35972561,19.48992019,17.05094845,18.96491474,18.32108411
17.87656284,17.60891027,18.4701078,20.85782728,18.3534771,20.20657091,18.21561502,17.79683575,16.62322303,18.56475618,20.19846151,20.03253402
18.98957128,16.29865325,18.36263855,16.60837776,17.08976084,20.78176177,19.27077561,20.15083018,17.83477511,18.15800655,18.96475866,16.7484026
17.87287759,17.87787597,19.51576953,16.82030321,18.17331729,17.16093411,19.81029471,19.62194298,18.331523,18.84694801,16.54136883,16.64150075
20.26628809,19.18863264,19.31784609,18.18403876,18.77379875,20.01213154,19.52979311,16.26242859,20.13067342,18.08549141,21.81686681,18.87250427
17.99791853,18.03722562,17.70509191,17.55616586,18.25709553,15.94281863,18.08802497,18.03796108,15.76863076,18.27580112,17.32048759,17.66319905
18.86722467,15.72595012,17.69647879,14.86109972,17.63183992,17.77340579,18.84232099,19.05929804,18.62374025,18.16584042,18.91141608,19.18011063
19.10526742,19.45962038,20.40340077,18.86287819,16.67473458,20.54788689,17.34668929,20.67579721,21.50962039,19.00228579,18.91564345,19.76887873
17.04636786,19.22560665,18.06837546,18.79898278,19.09138262,20.12129484,19.19042556,15.62624962,17.04137451,16.77108309,15.95214091,16.59131439
19.10608451,20.05372371,18.78910398,19.12553361,19.51459212,19.05284071,17.90627029,17.35533129,20.18922656,20.18785843,18.88275733,17.52877967
18.60971746,17.84130245,17.90574921,19.91348304,18.11124496,18.60483742,20.61760381,19.15884251,15.42615973,17.68446598,18.98534873,17.86266102
17.02998294,17.67928484,19.07332672,17.21036223,16.29240337,18.56525448,18.38419459,18.71443524,17.8494564,18.56735437,16.51556343,16.5739529
15.02077749,22.48918241,17.4332516,18.86262916,20.01840123,19.09821752,17.10251105,16.83402883,17.75237514,18.49139052,16.57461758,17.4579107
18.57917456,15.87623875,19.28271082,18.63947073,17.4612876,18.88785986,19.88769618,19.52720893,16.06449546,17.42935833,18.62926612,18.78806991
18.29247491,18.31748059,17.66814988,19.64806084,15.01017842,16.34848012,17.03142676,19.0769778,18.1421176,21.48259458,16.42353683,18.92404927
15.84551758,16.91082217,18.61333438,18.56559331,16.93466425,19.30524395,16.91953948,17.08324837,16.06838101,17.2631833,17.7119989,16.27665272
18.37938971,16.3934647,17.35196025,16.32807766,16.9995156,16.14479207,19.09926638,19.87352973,16.61397062,16.02520541,18.68172762,16.45961232
19.3243256,19.30399284,17.56843338,19.54849146,19.68233845,19.57400101,18.57237993,15.47311152,18.46954443,18.76379088,19.76600871,18.01507106
15.84209097,16.00222066,15.43060762,16.38273486,16.60606499,17.58378925,15.79012906,16.6796765,15.7855303,16.507452,14.51784601,15.40646797
20.41674045,17.51661702,16.78322227,17.28463194,19.21839816,17.05437142,17.60810293,16.49185772,18.32662112,15.95480401,18.36034692,16.41050503
16.52578156,18.84606088,17.85263464,18.30567636,17.4241292,18.0101903,19.69976189,18.42862223,17.57564729,15.49037682,18.25241226,20.58157383
19.02240816,18.34057989,17.56057929,19.18782096,20.72980318,17.31022988,17.57346615,18.38690848,18.57478005,18.81367444,18.85757671,18.94321271
18.71533757,20.01765419,16.88597173,19.64574875,18.18498317,19.15419667,17.69442169,16.78128373,19.34502524,21.86876231,20.8595799,20.58353463
17.06878542,18.91967472,17.29160736,19.09545881,19.83316101,17.24259463,16.03268376,17.56747369,15.04128449,17.64357454,16.26818989,19.05067993
19.47524682,18.76839534,17.92408684,15.54651298,18.59903405,17.6644583,19.3433548,17.32078227,18.24816904,16.69010593,18.18360153,17.91349724
17.57310262,15.68331875,16.3522916,16.5975036,17.30513887,17.15568146,18.54379319,16.76565163,17.02251495,17.41491863,16.7444475,14.34221748
20.22597139,18.94799256,19.8551897,21.05437835,20.53717193,16.82644529,17.49922475,17.0357934,18.29276555,18.68970115,19.27394757,17.16585848
18.65532584,15.91293301,16.93985784,15.50535325,17.14969553,14.6615484,19.57472896,20.00516124,18.00483139,16.72308975,19.05237252,19.02629514
18.50738171,18.74522209,16.25673485,17.4723391,19.71712849,15.7280482,17.52802297,14.77613739,19.40759991,17.18127347,18.78001798,18.73768738
17.30810662,18.12950358,18.36375018,18.54198172,19.59245194,19.39133565,17.18487696,20.74673623,17.64783297,19.15650039,17.41382101,19.52446126
18.41417683,18.79411508,19.51925047,20.43724773,19.23014906,21.86221378,18.74712841,16.07585793,19.49887684,17.91980589,20.34958882,19.44914262
17.71339088,19.55542837,16.8671858,16.685603,18.01059865,19.37692696,18.68161341,17.89834507,20.07898487,18.97564855,19.71007509,19.74846917
18.74641878,19.06573956,16.12861508,17.55060218,17.98285751,16.81396343,17.65062747,15.48102479,18.65283631,17.05483586,17.11158865,20.81545739
18.25453269,17.9756544,16.96368963,17.06925688,19.03614723,15.68154261,18.28490383,18.55125218,19.14577708,16.6461775,13.59722357,15.36533842
16.68252251,16.96970542,19.08566868,17.37177344,16.56417382,17.65093251,16.87814235,16.53881705,18.55004233,19.11526498,18.8361059,18.19593812
18.68430107,17.94018276,17.2218905,15.23719832,18.31097678,16.50886493,19.5760892,19.75677745,18.18548075,16.60121482,18.83731559,17.90775731
16.14391806,19.66105261,18.76296519,19.70505236,17.61339247,17.74463046,16.60362869,17.00578226,17.73203023,18.39483358,17.90157474,18.2224048
16.69617923,17.02166609,18.22261067,19.77131555,18.84901526,19.02449087,17.10494703,18.66976038,17.73459571,19.57196181,18.36850215,16.51677918
18.57116927,19.01344377,17.17105932,16.97207948,17.72249636,18.06477548,18.57479284,19.58898674,18.56349768,17.16324197,18.03789084,18.45394596
18.91103279,18.76613934,17.03044133,19.66233567,18.77921481,18.0783226,19.46358905,18.7119084,16.03923596,15.35587294,17.97536331,19.34766138
17.08041318,15.81726509,18.21178734,18.70141798,15.31932358,20.53425828,16.56830432,19.5715546,19.63320353,20.19721867,19.01588595,17.92037304
16.29868967,21.02095623,21.40651725,17.16040636,20.67359012,16.78270931,17.62903068,15.63673379,16.76006446,17.68430344,20.18699704,18.30340607
20.32649268,19.45083231,17.27219292,19.08341652,18.94990184,19.65605514,17.94215376,17.36647146,17.46085299,20.81144127,17.13178365,17.20358862
17.07307238,15.51821291,17.93949407,20.50801569,17.73280462,17.02748289,17.10346291,19.69130514,18.45640497,17.95817427,18.3357355,18.07178981
16.47752621,17.22197049,15.13796302,19.6047759,18.61447389,16.92981663,15.37240074,19.54498718,19.54878262,17.9511998,17.71171099,16.77465559
19.21124881,16.72092796,20.25316778,18.04937341,17.09603245,19.01280952,19.76944219,15.25700592,16.88934066,17.38376527,18.2974137,19.08317039
20.68055427,17.12403533,19.78054112,19.07330376,17.79968906,19.00798115,19.71806025,17.23918823,17.6212073,19.41637384,20.29570436,16.41554042
16.60720722,16.69038532,16.53027893,18.17857744,16.13300184,17.02903825,17.8451796,19.69320355,17.65131203,17.21408126,16.7250157,17.90857054
18.45930367,15.63453235,16.47152625,19.5968763,18.79758693,19.83564873,17.74917618,19.09083687,20.48121486,20.05687454,21.19222093,19.08210478
16.73285974,18.25723208,18.99001141,16.33257245,20.58011938,20.415491,20.05106255,19.98204792,18.23666735,20.35762609,18.25255964,17.83711558
19.73449439,17.47599965,19.54827486,19.50630322,20.49961253,20.69156897,19.32902302,19.03591597,19.76141796,17.05091233,18.75904946,16.91847242
18.65914281,19.1084387,14.82178374,19.63329522,17.51533178,17.68010816,17.25080345,20.82673083,20.1615966,17.71814814,20.1417044,18.89758928
15.36911195,18.60736763,17.10701499,19.47397038,20.08790033,15.50877495,16.29469751,13.72108777,14.2910694,15.69676019,17.11136724,14.88873283
16.75588693,17.05403924,16.43574007,19.16514536,19.39429403,20.18918202,16.76850621,16.44655884,14.96988414,15.77611973,17.45061374,16.17747049
15.54816961,18.73681379,17.82848784,19.71746212,17.80823172,20.09242494,15.27701196,16.93683954,17.08927357,17.61967351,18.377432,17.63733712
19.19841737,17.95035206,15.67845442,15.45580712,19.34193193,16.68162573,18.00043065,19.4686456,20.16196138,19.87749658,17.32754095,18.42101007
19.07569774,13.91286971,16.37997816,19.63993916,15.01627713,18.06830606,18.85413104,19.83043426,19.17636711,18.21475878,17.11420473,17.66121701
17.64756362,19.2013066,20.30126489,18.1386762,16.49614515,20.35739604,17.09647538,18.48261619,19.85986461,21.17523535,19.63635539,18.47310515
20.17473242,17.3479388,18.45891797,18.394053,18.25117293,19.80908606,18.61483666,17.90344287,18.82073252,21.52558891,18.52502074,16.55469867
19.19625464,21.01834097,20.0247862,18.42553316,17.02607685,18.06417852,18.01563304,19.44835524,18.05934531,16.97646281,16.76678101,18.71927069
16.80335326,16.63223335,18.87159414,13.99496977,17.03190063,17.25999824,18.41115623,18.33822306,18.30597782,19.70419023,18.09457025,16.99575995
17.87610041,17.40050877,15.6195886,16.82042789,18.20312562,18.13431387,17.26451738,15.13411147,18.24440752,15.80817158,16.72581815,18.68004677
17.83312746,20.09592159,16.40874237,18.16478399,18.96132488,19.76301093,16.42385782,13.96901355,16.50426306,18.84796271,15.79424,17.08123576
18.72593838,19.43272746,18.74031414,18.22190694,20.58035993,20.69091433,18.22465623,17.23842484,19.1961519,19.69676569,18.57138074,18.44762061
17.32025178,16.73408661,18.57653993,17.2596641,16.55502662,15.80499984,16.25152796,15.30400194,16.3068316,17.44184487,15.63360122,17.38572161
16.06326805,17.78202286,19.95829849,17.42896658,18.26476389,17.18407889,19.0582391,17.58241075,17.7378107,18.16903195,21.2537762,19.99777783
19.55098123,21.45837222,20.47066652,20.24893899,21.25107426,18.25313924,18.61234658,15.99388449,19.95267804,21.31751736,20.03371702,18.07988667
19.83610944,20.33817067,18.62823011,19.83241246,18.8433016,17.48753462,19.02056481,19.00826976,17.24371781,18.07870892,16.57566676,18.67114894
17.72555389,17.75365524,16.89830491,17.31542944,18.07081818,16.48903143,17.53862271,15.43900959,18.02975734,16.17267092,16.51104502,16.97866815
18.92022971,18.3966984,18.32331627,20.46224936,15.44473153,17.57331945,18.30342946,17.8708678,16.66133887,18.46422464,17.22263865,17.67017244
16.41804746,20.61976209,21.01366488,18.39567597,21.47322133,18.44429434,19.39400231,19.05846325,19.21416159,19.41025692,18.12280294,20.68294666
17.61559283,18.25851422,16.82258382,20.24790683,18.80500001,18.58675676,16.08442751,18.8739853,18.52925714,18.1233732,16.87350643,18.50702529
18.2507574,18.52294346,20.00454511,17.4562355,17.98849545,18.8177599,17.70230862,17.58942299,18.09533039,17.95592227,17.29131203,17.45060028
18.58456881,17.38891544,17.76277781,18.98268104,16.12409461,17.97359958,16.97013822,16.80976805,20.1435037,18.85569558,19.48824662,16.9118544
17.44013242,17.19866004,19.75455648,18.23212297,16.66283851,18.51196746,17.4891822,20.47751487,19.25904349,18.37152235,18.60844401,19.44484267
17.82378375,14.96618872,17.63918242,16.63519862,19.88530041,17.49614037,19.70393507,18.67099188,17.21712411,17.02306158,17.89752069,18.15794816
20.12446657,20.08689803,17.31028473,19.48335142,19.57470909,18.37986964,16.6024253,17.43860927,17.75341289,16.80143652,18.36305524,17.49989971
19.66367764,16.6540654,18.85258866,14.37832578,18.36658031,16.24013723,21.72973137,17.95427337,19.28272483,16.17918659,18.60234196,17.98656867
21.72539409,20.0898237,19.78215819,21.65218002,18.96250545,20.93382223,19.07982786,20.08294034,19.99902722,21.32314981,20.32684446,20.10251958
17.29082852,19.55745493,17.41234132,16.38141641,16.58725558,15.75578642,15.22094952,17.9639132,17.7334217,14.77876657,15.23229037,17.99011251
16.60207458,19.24212623,19.23099752,19.70086533,19.88554151,20.06664346,18.45780434,21.99683104,16.76297117,17.94564795,18.74905526,18.46066556
17.36164689,16.87134961,17.42048985,16.17681237,17.03076547,17.85960241,16.98871607,15.41180065,19.8759963,17.72093654,22.42976923,19.26259243
19.69302838,17.74507478,18.03613476,15.67300033,19.2842553,17.19546009,18.30261267,16.36902053,18.97630965,17.517793,17.00227574,17.75193233
16.45671049,18.88480259,18.81163746,18.08904557,16.44060202,15.31259023,17.988408,19.15588711,17.96550738,18.27972206,17.37830476,22.46420142
19.11316391,18.18759869,18.81070965,19.76642568,18.06001138,15.07103196,15.72503957,17.96947945,20.1032719,17.72123836,18.83122566,18.09984542
18.71116527,17.03825169,18.59634598,17.50743221,18.27667708,17.36701697,21.03467739,18.2044307,15.66158899,18.33999814,17.31679616,18.97621214
19.20779596,18.63063844,13.87751348,15.56796656,18.22581846,17.8398181,17.42146398,16.95853011,18.761087,17.30352492,16.5198006,19.06812339
17.54368636,16.11748872,16.98012893,18.38143778,18.34437147,17.19837369,16.79440175,17.63985448,20.01707925,20.58528587,18.39862157,18.03865939
20.11870707,17.97055046,18.18729135,19.37784174,16.069548,18.43387538,18.07249817,17.37384271,18.24763807,16.77739952,17.32281817,18.90567596
17.9546279,17.87647267,16.16814796,18.16634744,18.10843828,16.98321746,17.41208824,17.38195188,15.75699029,17.12437977,16.16629501,19.18630463
16.33648322,19.59882946,17.35725838,15.36444465,18.15303656,17.33595364,14.78670127,16.76414568,17.77570441,18.03618504,14.99629339,16.85965958
16.17695266,18.85975927,18.74842125,18.28803531,16.87610083,16.91145029,16.28391434,16.64152779,15.05649268,18.27644615,17.72163292,16.15844611
18.59044496,17.91667626,18.71070841,19.7204313,15.24686524,20.36208001,20.03851861,17.97230965,18.55140533,20.08175303,19.92366156,21.79052873
17.64676583,18.97473694,18.42921862,17.96951511,18.27264202,20.20908675,16.79110388,19.98920538,18.02519584,17.96654617,17.43523124,18.74741283
19.53483782,17.710863,18.74342594,18.86108337,16.03638685,19.76159204,17.88630214,19.1315916,19.14262708,19.12781971,17.51656022,20.00994357
16.88912375,19.69146505,18.45010185,17.52632238,19.51390222,18.85483116,18.67752578,18.67668549,19.57075084,19.48886384,18.980892,16.13204749
19.03061461,20.45449886,19.66564357,17.42482143,18.80457652,18.8235711,18.9980981,17.73809465,18.28008391,19.00487286,18.81486764,19.74556527
18.95181536,18.20902102,19.88930539,19.50193436,16.20371452,19.83338861,17.1101664,17.81066093,18.04693945,19.37959141,17.7687486,16.45160911
18.83637824,18.89111667,18.89622418,17.27390083,16.46026469,19.95780909,17.83038826,17.5826379,18.77294606,17.34415782,18.20417151,19.96674481
20.45181152,16.01871711,18.11406592,18.45806541,18.62027474,18.78813914,20.81073127,19.52129792,18.36957807,15.90292593,20.11064423,19.72313946
15.96787785,17.84025738,18.81533637,19.8142005,16.28437994,17.3326652,15.21115399,17.67190838,16.1056157,19.47810447,16.60441349,16.55131203
16.51533344,19.98810097,20.44553996,16.09736779,16.46966271,19.05982279,17.12568193,19.12985896,18.55077265,18.63481457,19.26334828,18.80407908
17.78331209,19.10939425,16.50838101,21.82184828,16.69265673,17.63168455,15.52695401,19.84547903,16.72821432,17.27898177,15.25199453,17.60255646
17.11081843,19.7704167,17.00381035,17.67453048,19.16258324,14.72358568,16.98970568,19.08135022,18.25016205,17.58903121,16.50238275,14.37433273
16.84307053,19.51580796,17.36911678,18.20724521,18.90306884,16.14846863,17.13340039,16.91317827,16.52667289,17.23271448,15.40884377,17.74588054
18.50702484,18.3582249,19.03280208,20.5497576,18.8128321,21.09423174,18.11365525,16.94632122,17.08178196,20.83015671,17.75114232,18.81929024
19.42916625,17.41323999,17.0629311,20.10435986,19.29823219,19.00458264,20.9308808,18.63946234,16.75151319,18.36682322,19.2478535,19.5859596
18.49816047,14.7376738,17.99276003,18.88090755,16.05688834,17.64692586,18.31707459,18.69955175,17.63497813,18.1498948,17.61327593,18.29948179
18.13889601,19.64838126,18.57305812,20.75213794,14.02155679,18.33214897,14.91007132,21.09376778,17.3539484,17.99705288,16.57127507,18.67386176
19.66807137,16.09041512,17.0777628,20.33311708,15.78386306,18.57955948,17.75566663,19.54815849,17.53132705,17.72168246,17.84660017,16.31069044
15.71388392,17.36563578,18.9105355,18.39244636,19.56982356,19.00421367,18.14663368,17.94356751,16.95067935,19.99965239,17.64786815,16.98552717
17.64575657,15.95493197,18.4442314,19.66425251,15.22055375,15.64135262,19.75796366,21.07518653,20.95635867,20.44222288,19.99276858,20.85022227
20.09671972,18.87409633,17.04379248,16.48990772,17.31626286,17.60109521,18.50318045,18.93596605,17.40287211,16.59891672,16.8222434,18.32831271
19.00994667,19.6818587,18.78487254,17.39291301,19.07348754,21.1056912,18.84387851,17.86686457,16.88051319,16.83206514,17.49021985,16.38253675
18.00140395,17.94145101,16.77734579,18.08689812,17.13896799,14.96822224,16.90351459,16.63409259,16.20574819,17.4504995,15.73677875,17.00247385
19.25068144,16.96103615,18.2148101,20.45674677,19.67202381,18.94158181,17.75763505,17.69303301,20.52162485,18.48812445,18.36685213,16.99576705
18.39692428,20.16513067,19.47505505,17.88964937,18.8954642,18.07253675,19.42842991,17.02228971,17.36663484,19.04330455,15.77371881,17.02809485
17.13986402,18.86511298,17.42228058,17.0811799,17.73413946,15.62214111,17.83107933,17.97230951,16.66944154,15.91301789,15.75355064,15.73067948
19.28611614,19.98363689,19.0206741,17.25598962,20.20931946,19.49266193,19.90227397,18.17346067,17.8657628,19.28162377,17.36085327,18.631521
18.28480203,17.90779365,19.16775306,18.71403794,17.82664929,18.66152259,18.19124631,20.55680624,20.31835335,17.6910798,19.00159659,17.96642454
19.91417561,17.49867245,16.86756733,18.86987468,16.97256337,17.81957822,19.43367292,16.99550089,17.82062902,18.27016889,19.84872103,18.87415538
16.51137383,20.11741181,18.74439219,17.23822796,19.55619054,17.62000858,16.15077607,16.78190314,15.0384489,17.52864821,18.8857548,16.56665604
18.60083763,15.92521185,17.99175461,16.6253428,15.65289545,19.48860922,19.71651196,19.64024057,19.87649436,16.20778034,18.32215031,19.84269127
19.15857845,18.08897398,16.98949922,18.51697296,16.845874,15.59710086,16.59904099,13.60655992,19.13309824,16.67026979,20.63504901,18.53755363
19.21084264,17.90084795,18.2888562,20.93519252,17.94800552,16.15641161,16.71029237,18.53438309,17.77867409,19.73932347,17.05717562,18.23181428
19.54180473,19.00434763,17.90501907,19.97958421,18.0189803,19.1911555,21.07458641,17.78757503,15.97242265,20.75974046,15.19293954,18.90171591
19.83910431,15.77558427,14.46996219,19.28383663,15.95936029,16.98183385,19.32846877,19.68141161,19.36306251,19.00022699,15.70035496,18.90247747
19.82476437,18.63140476,18.62567055,17.58484515,17.70505059,18.8792834,19.36374587,17.28468499,17.87702278,15.83568074,16.81253147,19.41117953
17.3052797,16.81420778,18.18670506,16.59253788,15.1433254,19.42708062,16.77826503,18.24354734,16.13137254,17.62147784,16.27258871,18.2881539
18.23400531,17.65547346,16.5386984,17.76743393,17.7349378,17.20995118,19.16298836,17.89757193,19.54873336,19.33510862,19.90228759,16.20041101
17.81532958,17.76817366,17.8376079,19.0187344,17.87337865,18.31940587,16.04802088,20.68493659,21.2579001,19.99387043,18.28648501,19.56757159
19.89884448,15.38586301,16.86772617,18.43445692,16.91282959,17.53709833,18.04172983,19.90135313,15.03376743,15.72434647,15.58740534,17.09516912
17.25714545,18.05880982,20.54610317,15.18191022,18.63755069,16.663661,18.00420061,17.15135843,16.96666143,17.87499676,17.57826032,16.67169287
17.90967527,18.28917662,20.60184619,18.35559272,16.46437222,18.33601905,18.8905132,18.18588275,16.28451581,17.58856417,19.15538285,15.79317537
18.76717813,15.78766089,17.81313072,15.83970526,17.980149,15.99838797,18.06890035,16.18922479,17.42175352,18.32512528,19.2632407,19.48694972
19.19860029,17.92231481,19.58146133,19.08952334,18.53677963,18.49880255,17.98267893,19.24293069,19.17962293,18.84948373,19.12385187,17.76749905
18.90477267,17.85702829,16.38050924,18.42166516,16.59783373,17.9146105,17.11326181,18.0734743,18.6213481,17.91489451,18.11577701,18.47245769
17.75880539,13.95354189,17.23834533,16.94386375,16.3842697,17.35388959,22.40060568,21.03740359,15.65870801,16.90089584,18.81640081,20.85601482
19.9811426,17.94483641,17.49170604,19.32042732,19.41089405,18.78414258,19.68146317,18.58428447,18.61868612,19.54429418,18.65939809,18.65128847
21.68877831,17.86479305,17.89175105,17.78667514,16.26869025,17.51262448,18.89300649,18.27178355,20.06205254,18.86916463,18.52688628,18.53452576
18.85215465,20.49303671,17.84504153,18.57917476,20.77134896,20.87876058,18.44927889,19.68335273,21.65218308,19.34824092,17.9961934,19.56565774
19.29931794,18.63405007,15.89082872,15.9067723,16.59245981,17.57704941,17.51779076,17.24815224,18.55495853,17.02714149,18.01171087,19.20343939
16.83920339,18.02713805,16.88261699,18.08211836,18.52288566,17.96394236,18.0898528,19.49525727,15.70605276,17.24777999,15.66969728,17.97721555
17.78338252,17.61050276,19.50896477,17.79170537,17.12428693,17.52681192,20.0325924,18.59009395,17.30606478,18.35287585,17.08474565,19.22452678
16.47441596,16.10153496,18.12629482,20.43802691,16.31585328,17.50286626,14.57455125,17.98184363,16.72656651,20.64028633,16.36445355,17.17341102
21.24805328,21.87775764,20.61215415,20.8572031,19.30785942,19.32579063,18.18608789,18.57003846,20.03906734,18.53483909,21.91041711,21.01723029
20.72175289,16.64380845,19.15888697,18.82386051,14.90802938,18.51781647,19.77791057,19.64918633,17.28681818,18.5662174,18.51432036,18.2682445
18.87839149,17.47651836,16.95231601,18.78539491,17.56134993,16.7411705,18.09488691,20.61943874,18.02462821,18.30702065,17.56115415,17.78239882
19.73011755,16.5993049,18.38351962,16.34191504,16.45035782,15.22039746,17.88744514,17.25461415,17.17817172,20.81401766,16.45481515,17.88839556
16.98830869,16.89028887,16.68994422,17.26409368,17.12860243,17.06382456,16.66702474,19.59974209,16.4583886,16.8543522,14.01964808,16.94207848
20.01770622,18.35699276,19.33872652,19.1680431,16.59901389,20.11144351,19.76475126,21.46292715,20.97680994,18.24239215,20.7746783,20.32168331
17.50909421,19.37552299,20.55827906,17.59261114,17.9016149,17.78923872,17.96436393,18.08334356,18.4715612,17.49631929,18.44106375,20.00328995
20.30165023,17.01407717,18.71141844,20.30046994,20.05028271,19.12932879,17.94080109,17.55992597,17.55609286,18.03437673,18.37268209,15.77593203
19.19248731,18.11041672,22.01234396,18.39814933,20.17076586,20.5980414,21.75296607,16.86999966,17.48891731,19.72039212,21.73744875,17.48001419
19.25711939,21.11475727,19.03768859,16.3357792,18.67994645,21.03317854,19.92890982,19.26891445,18.92268261,19.83086282,16.10950607,19.22769801
15.90314698,15.96887462,14.05844902,15.40686367,17.06439472,13.27326718,17.97738421,20.72424944,16.33552103,17.18424468,15.19861547,19.4428057
19.43657793,20.76098788,18.06967962,18.6983731,21.7027188,19.62006756,19.40876054,18.05215404,17.1698663,16.87696684,16.09751778,18.79792136
19.29090761,19.61322457,19.87944718,16.65578731,18.01823391,18.02939004,18.29605007,16.48678161,18.12204737,16.90854025,18.03440156,19.55366733
16.2806581,17.52363904,15.94633083,15.28347359,18.0671262,17.69335085,15.47833774,14.9680258,18.64053685,17.33300761,14.97733428,17.22359147
14.34949775,16.38447954,18.56703877,14.03279229,19.07832375,19.78441728,18.71514817,15.92031682,18.32059168,16.60662559,17.7319349,17.18166385
18.52690801,16.45726056,15.92455596,15.75029662,14.50165866,15.55384207,17.82041283,15.60188485,15.35125313,16.51536744,14.84399948,17.75594384
17.31091811,16.58549588,18.01416967,20.3002756,18.47030847,18.95912235,18.76196793,17.52875548,17.56685829,16.6565042,18.65900612,20.26095432
15.01123905,16.20930403,18.78828277,16.40252165,17.82489728,16.80987104,19.30145271,16.51033441,15.60029107,18.08639354,19.05237257,17.62326061
21.29601287,17.55109897,19.28290622,18.33185365,17.08500847,16.39377173,19.44324879,18.24913352,18.04439985,16.9394592,17.84853531,16.75612192
16.45515258,16.94366854,18.08449792,17.81893586,18.40653507,18.36826498,18.24498708,19.61839285,16.91127449,18.38220718,18.48778014,18.05376684
19.26284894,17.55217257,19.2248023,18.7325485,18.20381102,18.54906078,18.07683421,18.58988142,17.44444683,17.42641681,17.6027532,16.75332604
21.91370885,16.34913045,16.96628452,16.2252576,15.07786143,19.69745277,18.95663524,17.14965928,17.63978285,17.22709719,17.30043771,19.00041023
19.53117255,17.27538453,15.03770959,20.9311013,12.26309935,14.11450589,17.51026798,21.12436754,18.94364047,15.6578117,16.37776325,18.47234603
17.35424238,16.67202235,18.64700087,16.2316051,17.84589802,16.88128835,20.60354646,17.14512594,15.01950818,17.26055952,17.26293738,15.54107297
18.00053588,16.93101186,19.40107799,19.7112365,14.27598011,20.10031427,16.62525423,20.03537519,18.06421117,16.99946036,16.9650635,17.42662244
17.7803499,15.58113551,12.74735197,17.43707507,17.41718178,18.50082108,18.94767587,19.88813597,18.47847998,17.14419372,17.05753462,16.49937916
18.70191959,18.02677506,18.3869842,16.59119462,15.22691363,18.79209895,20.1324008,18.51536723,17.9455234,18.7182447,17.69814307,19.82735679
16.96529069,18.16977354,19.23115151,19.79824225,17.81560425,17.19463275,14.9878905,19.05040724,20.4746426,16.43092047,19.10290325,19.29338161
16.10569476,18.79625724,19.37336786,16.13176293,16.28324762,18.3798583,17.88227866,18.25774118,18.12700775,16.73450654,15.29910369,14.78799848
20.05396994,20.89872107,18.64819735,19.71095179,19.52826665,19.85596098,18.26858012,19.31607784,18.63648387,17.9133164,18.62974543,18.23737189
17.03079035,18.89926584,17.59518592,16.79752713,18.01475554,14.99614996,17.29860817,16.18598171,14.86474145,15.99012558,15.73013856,18.18959852
18.88964526,19.66404278,20.17467093,17.72317921,17.60799587,22.84634864,17.58536574,17.02674706,20.12228649,16.79328826,18.19177126,16.80079347
21.06816308,19.42526697,20.15020009,18.70447612,19.37342998,22.74886058,18.87081206,16.28173814,20.51201315,18.69505906,21.33013369,18.85188741
17.95285558,15.87613688,18.00666048,17.96896733,14.56662666,16.04509889,16.82185346,20.11214143,17.99175972,17.31109138,19.22818293,17.12830732
19.7406852,17.56622091,17.96353044,19.85361987,19.05813147,20.73452532,16.7608417,13.02618437,16.18428684,17.69526679,16.46932593,16.20658515
17.77259679,17.88542414,20.5766849,16.23513102,16.19017648,19.01110555,17.02761545,16.48704055,14.76917956,16.24007667,15.40053469,14.3850901
18.16747932,17.17419643,18.64410744,18.41759925,18.25210923,17.29923947,17.20775157,18.75159658,18.45976636,19.89348409,19.0680932,16.14071467
18.0778149,17.3934448,18.10389417,18.14925266,18.89866499,19.25339811,22.52087204,17.34367435,17.69812893,16.00651239,17.69697384,17.69689563
17.68246917,21.21613452,20.78439286,17.24032084,21.59365732,19.14822471,17.13367146,17.15914244,14.68969143,18.43476367,20.83684935,17.33524602
19.24898372,17.67969691,20.11417865,16.51450055,20.04001885,18.43197361,16.87278215,15.97182257,18.53942449,18.97092776,19.60425433,20.35912738
17.77945929,20.60863281,16.67711388,20.52872197,20.90209821,21.54072101,16.40480872,18.18253093,19.47103407,21.28933773,15.3103044,17.14322365
15.30178388,18.29090769,15.74479993,21.15885158,19.10441077,16.94244397,16.97649533,17.24453863,18.60741154,18.47956251,16.98417515,17.29817082
18.43767758,18.96888363,19.04120407,17.63366543,18.63927964,19.41255916,18.79355748,20.08361464,18.39134991,19.04793133,16.89998933,15.30051563
17.95384306,16.86176385,16.09806999,19.74890092,16.67709275,16.83021631,17.26084664,21.1198894,19.95326326,18.4898805,18.9971407,22.80201631
18.36646842,17.24590165,17.20996457,16.99976605,15.62316157,19.94375033,17.78858193,18.89871314,17.7497253,15.8591718,18.36399255,21.0339433
16.75872334,18.70680868,17.82186669,16.31352885,19.34033502,15.36023485,19.00108486,18.30171117,17.33407543,16.07783888,16.14911889,16.20377497
