caseids,content
3620351 尊敬 的 鹿 省长 你好 我 是 九江市 修 水 县 山口 镇 的 一位 普通 农民 修 水 县 山口 镇政府 及 村委会 勾结 外来 开发商 开放 房地产 涉嫌 违规 申报 项目 本来 是 耕田 的 地方 硬是 写 成 是 荒山 涉嫌 违法 侵占 辛 岭 村 8组 9组 10组 耕田 达 100多亩 希望 省政府 具体 调查 下 100多亩 粮田 是 辛 岭 村 8组 9组 10组 村民 为数不多 的 土地 中 的 一大部分 试问 我们 农民 的 下一代 该 怎么 办 镇政府 跟 辛 岭 村委 还 涉嫌 违规 强迫 村民 搬迁 在 尚未 谈 妥 拆迁 条件 的 情况 下 擅自 找 没有 评估 资质 的 评估 公司 来 评估 村民 的 房产 这 是 我国 法律 所 不 允许 的 本人 所 说 的 完全 属实 愿意 承担 所有 法律 责任 希望 鹿 省长 能 在 百 忙 之中 抽 个 时间 过问 下 还 辛 岭 村 8组 9组 10组 400多口 人 一个 满意 的 说法 本人 于 2012年 10月 26日 在 修 水 县政府 官方 网站 有 做 相关 投诉 但是 得到 的 答复 跟 事实 真相 出入 很 大 县 国土 局 给 我 的 答复 是 经 调查 镇政府 申报 合理 没有 涉嫌 侵占 基本 农田 这 与 事实 完全 不 相符 本人 有 图片 为 证 大片 的 耕地 被 侵占 还 说 没有 侵占 耕田 希望 政府 能 给 我们 辛 岭 村 3个 组 400多个 农民 一个 满意 的 说话 希望 政府 能 秉承 我党 一贯 主张 的 用 实事求是 的 态度 客观 公平 公正 调查 事实 的 真相 还 老百姓 个 公平 公正 的 说话 修 水 县 山口 镇 辛 岭 村 400多名 无辜 被 侵占 耕地 的 农民 谢谢 省长 了
3620358 鹿 省长 您好 我 代表 吉安 万安县 的 所有 教师 向 你 反映 两个 问题 1 我们 万安 教师 每年 的 绩效 工资 都 到 不 了 位 按 省 文件 规定 教师 的 绩效 工资 从 去年 7 月份 开始 在 原来 基础 上 每月 增加 600元 可 万安县 只 从 1 月份 开始 增加 100元 另外 500元 强行 不 发给 教师 2 按 上级 文件 规定 教师 每月 160元 4个 月 合计 640元 的 降温 费 纳入 县 财政 预算 由 县 财政 统一 发放 可 万安县 硬是 要 单位 自行 解决 单位 根本 就 没有 这笔 钱 发放 所以 不了了之 这些 做法 严重 挫伤 了 万安县 教师 的 积极性 也 侵害 了 我们 教师 的 合法 权益 甚至 严重 影响 了 教师 的 正常 生活 希望 领导 能 查查 帮 万安 老师 落实 以上 问题 万分 感激
3620360 南 钢 居民 反映 最 多 的 问题 之一 就 是 居民区 偷盗 问题 非常 严重 在 居民区 内 摩托车 电动车 自行车 被盗 已 成为 一种 常态 报案 也 是 石沉大海 没有 反馈 有的 家庭 非机动车 被盗 多次 知道 没有 结果 也 不 愿意 去 报案 居民 也 向 街道 办 和 街道 派出所 反映 得到 的 答案 就 是 派出所 人员 少 工作 量 大 顾 不 了 居民 的 日常 问题 国庆 前 一位 八十岁 的 老人 的 金 耳环 被 骗 老人 也 报 了 案 描述 了 被 骗 经过 骗子 的 长相 身材 都 向 办案 人员 一一 描述 而 老人 被 骗 路线 经过 派出所 派出所 门口 有 摄像头 被 骗 地 路口 也 有 摄像头 行骗 人员 也 如 老人 描述 的 是 当地人 破案 也 无 果 南 钢 居民 恳请 政府 能够 督促 当地 政府 和 派出所 能 积极 行动 起来 为 维护 当地 治安 做 些 实事 好事 让 南 钢 人民 过 上 真正 安居乐业 的 生活
3620361 最近 社区 领导 来 我 门诊 调查 说 是 要 一个 村 一个 小区 一个 门诊 说是 把 我们 这些 个 人 门诊 合并 再 仔细 向 社区 领导 打听 他 说 也 不 知道 具体 怎么 回 事 说 是 等 通知 我们 心里 没 底 所以 劳驾 鹿 省长 卫生 部门 咨询 一下 我们 双手 支持 国家 政策 但 就 是 不 知道 怎么 执行 我们 需要 什么 准备 谢谢
3620362 鹿 省长 我 在 今年 6 月份 曾 给 你 留言 反映 婺源县 房管 局 城管 局 漠视 民生 严重 不 作为 的 事情 至今 已 有 四个 多月 了 可是 事情 不 见 有 任何 进展 给 你 反映 的 问题 一件 也 没有 得到 解决 具体 情况 是 婺源县 通 福 小区 是 婺源县 房管 局 下属 的 房地产 开发 公司 在 1999年 开发 建设 的 住宅 小区 因 后来 县 房管 局 要 样板 工程 把 原本 一起 建设 的 小区 分成 两个 小区 一个 取 名叫 玉宇 花园 小区 一个 叫 通 福 小区 玉宇 花园 小区 由 房管 局 下属 的 物业 公司 管理 通 福 小 区划 出 后 至今 无 人 管理 导致 了 小区 存 在 诸多 问题 成 了 一个 脏 乱 差 的 小区 少数 居民 把 无 了 管理 的 绿化带 破坏 掉 把 草皮 挖 掉 种 上 了 蔬菜 种菜 要 施肥 人 畜 粪便 倒 在 地上 散发 出 难 闻 的 气味 蚊子 苍蝇 臭虫 滋生 致使 居民 家 的 窗户 不能 打开 居民 的 生存 受到 了 严重 威胁 小区 内 居民 饲养 了 很 多 鸡 鸡 在 过道 上 拉 屎 走路 稍 不 小心 鸡屎 会 溅 到 人 的 鞋 上 和 裤脚 上 小区 内 乱 搭 乱 建 商 户 搭 建 一些 简易 的 棚子 用作 厨房 等 小区 内 从 居民 入住 以来 一直 没有 路灯 外面 一团漆黑 给 居民 的 出行 带来 了 安全 隐患 小区 内 的 通道 本来 就 很 窄 商 户 还要 占用 通道 堆放 货物 严重 影响 居民 的 出行 居民 擅自 改变 住宅 用途 租 给 商 家 开 饭店 饭店 的 油烟 影响 了 小区 内 的 空气 来 吃饭 的 客人 车辆 乱 停 乱 放 至 使 通道 经常 堵塞 居民 家 的 车 占用 消防 通道 停车 埋 下 了 十分 严重 的 消防 隐患 诸如此类 的 问题 已经 严重 威胁 到 了 居民 正常 的 生活 秩序 和 生命 安全 对 此 很多 住户 义愤填膺 多次 向 县里 有关 方面 反映 可是 都 不能 得到 落实 以致 于 问题 越来越 多 越来越 严重 我 在 六月 份 给 你 留言 后 大约 在 七月 下旬 县 房管 局 和 城管 局 曾 来 过 小区 一次 只是 把 居民 种 的 菜 毁 了 其它 任何 事情 也 没 干 今天 小区 内 一切 又 如 从 前 国庆 期间 少数 居民 又 把 绿化带 种 上 了 菜 鸡 照 养 饭店 照 开 道路 同样 被 商 户 占用 居民 的 车照 开 等等 民 以 安居 为 生存 的 重要 前提 为 此 人们 会 花 掉 一辈子 的 积蓄 甚至 透支 一辈子 的 收入 去 买房 买 了 房 却 住 在 一个 环境 十分 遭 糕 的 地方 令 人 无法 忍受 这样 的 事情 婺源县 房管 局 难道 不 该 管 吗 我 想 县 房管 局 责无旁贷 可是 多年 来 此事 为何 不能 得到 解决 究 其 根源 是 婺源县 房管 局 对 民生 问题 的 极度 冷漠 对 社会 的 极度 不 负 责任 在 县 内 反映 情况 得 不 到 解决 可是 向 省长 反映 也 不能 得到 解决 既然如此 老百姓 的 困难 该 向 谁 诉说 向 谁 求援 县 房管 局 欺上瞒下 有 辱 政府 在 公众 眼中 的 形象 败坏 了 社会 风气 为 此 我们 强烈 呼吁 省长 省政府 严 令 婺源县 房管 局 城管 局 一同 把 通 福 小区 管理 好 还 居民 一个 整洁 干净 有序 安全 阳光 的 居住 环境 我们 将 感激涕零
3620363 鹿 省长 您好 感谢 您 及 赣州市 人民政府 对于 老百姓 的 留言 给予 及时 的 回复 对于 江西省 深化 国有 文艺 院 团 体制 改革 指导 意见 当中 提到 的 规定 男性 年 满 50周岁 女性 年 满 45周岁 或 男性 工龄 满 25年 女性 工龄 满 20年 可 办理 提前 退 体 的 文件 我们 表示 认同 但 我们 自从 1993年 7月 起 因 历史 条件 及 体制 机制 不 完善 年龄 老化 经费 紧张 等 原因 该 剧团 处于 有 团 无 戏 状态 至 2007年 7月 结束 这 14年 期间 时任 团长 根本 没有 关注 我们 被迫 离开 后 的 艰苦 生活 状况 县 财政 每个 月 按 50 差额 拨付 的 工资 我们 一分 都 没有 领 过 这 可以 通过 调查 核实 同一 单位 其他 的 员工 在 此 期间 都 有 得到 最低 生活 保障 因此 我们 要求 补发 这 几年 县 财政 50 的 差额 拨付 同时 也 应 调查 这笔 资金 的 动向 另外 2012年 7月 原 采茶 剧团 现 有 财政 供养 人员 20 人 县 财政 每月 按 50 的 差额 拨付 其 工资 并 按照 规定 给予 调整 晋级 对 此 我们 也 只 是 领到 40 的 供养 工资 请 明 鉴
3620364 尊敬 的 鹿 省长 您好 我 是 一名 小学 教师 在 教学 第一线 工作 了 30多年 2005年 获得 小学 高级 专业 技术 资格 可 至今 还 没有 被 聘用 其他 的 老师 都 陆 陆续 续 的 聘用 了 据 我 所 知 他们 都 是 通过 关系 才 被 聘用 的 最近 我们 这里 又 在 搞 小学 高级 职称 竞 聘 上岗 竞 聘 条件 由 镇里 几个 人 定 没有 老师 说话 的 分 毫无 民主 可言 我们 这些 老 教师 在 业绩 方面 本来 就 吃亏 而 有些 人 还要 在 这 方面 弄虚作假 其 结果 可想而知 了 我们 将 这些 情况 反映 到 区 教育局 他们 却 置之不理 这 有 天理 吗 我们 这些 在 教育 战线 上 老老实实 干 了 一辈子 的 人 就 这样 永远 与 之 无缘 请 省长 关心 一下 我们 这些 弱势 群体 吧 我们 实在 没有 办法 了
3620365 尊敬 的 省长 鹿 心 社 先生 您好 我们 十分 冒昧 给 您 写信 向 您 反映 第六届 江西省 工艺美术 大师 评定 工作 当 中 的 不 严肃 不 公正 不 公平 希望 引起 省 领导 的 高度 重视 如果 这个 问题 不 解决 可能 会 引起 社会 舆论 的 关注 以及 社会 不 稳定 评定 工作 不 严肃 不 公正 不 公平 具体 表现 在 以下 几个 方面 1 根据 第六届 江西省 工艺美术 大师 评定 工作 文件 规定 各 设 地市 上报 参评 者 材料 到 省 工 信 委 最后 截止 时间 是 2012年 6月 15日 但 其 结果 是 有 许多 从 景德镇市 被 淘汰 的 人 又 从 其他 地市 上报 到 省 工 信 委 不仅 资格 审查 通过 而且 大部分 都 评 上 了 本来 文件 规定 要 在 户籍 所在地 申报 这些 人 是 景德镇市 户籍 能 在 这么 短 的 时间 内 办 好 户籍 迁移 手续 吗 这 一点 证明 本届 的 大师 评定 随意性 太 大 十分 不 严肃 2 本届 江西省 工艺美术 大师 评审 通过 资格 审查 的 参评 人员 一共 140名 陶瓷 124 人 原定 评定 70 人 非 陶瓷 类 16 人 原定 评定 6 人 这 在 比例 上 已经 严重 不 公平 了 其 结果 是 陶瓷 评 出 了 80 人 而 非 陶瓷 类 仅 1 人 我们 省 是 一个 工艺美术 大 省 非 陶瓷 有 木雕 玉雕 砚 雕 刺绣 剪纸 漆器 等等 难道 这些 行业 就 不 需要 发展 了 吗 就 不 需要 领 军 人物 吗 这次 评审 对 非 陶瓷 类 非常 的 不公 让 这些 从事 非 陶瓷 行业 的 工作者 十分 痛心 和 失望 据说 是 因为 个别 主要 领导 手中 的 名单 没有 上 就 把 非 陶瓷 类 的 名额 划 给 陶瓷 江西省 的 木雕 行业 虽然 起步 较 晚 但是 发展 势头 迅猛 据 不 完全 统计 仅 在 江西省 的 余 江 和 广 丰 两 县 木雕 的 从业 人数 就 有 100000 人 之 多 在 江西省 的 各 大 工艺美术 门类 内 仅次于 景德镇 的 陶瓷 广 丰县 和 余 江 县 的 主要 领导 为了 发展 这个 行业 多次 以 书面 形式 向 省 工 信 委 轻工 行 办 递交 报告 要求 在 这次 评定 大师 的 过程 中 支持 木雕 行业 的 发展 其 结果 是 一个 人 都 没有 上 难道 我们 真的 没 有 人才 一个 都 不 符合 条件 吗 3 在 评审 过程 中 理应 以 专家 的 评分 标准 作为 重要 依据 可是 其 结果 是 以 个别 主要 行政 领导 的 意志 为 转移 本来 评审 是 专家 们 的 事 可 是 有 很多 领导 亲自 参加 打分 难道 我们 这些 领导 个个 都 是 专家 吗 而且 这些 领导 干部 的 名单 都 是 对 社会 公布 的 这 给 想 评 上 大师 的 人 寻 租 提供 了 条件 在 评审 之前 找 关系 找 门路 的 人 太 多 严重 干扰 了 评审 的 公正 据说 在 评审 前 那些 参与 评审 的 领导 家里 和 办公室 是 车水马龙 络绎不绝 导致 了 最后 的 评审 结果 不 公平 不 公正 4 在 请 评委 这 一 方面 对 非 陶瓷 也 严重 不公 非 陶瓷 16 人 参评 就 一个 非 陶瓷 评委 陶瓷 与 雕刻 及 其他 工艺美术 门类 虽 同 属 工艺美术 但是 没有 可比性 让 陶瓷 的 专家 去 评 非 陶瓷 本身 就是 不 合理 的 还有 本来 参加 评审 的 专家 名单 理应 严格 保密 以 保证 评审 过程 的 公正 可是 在 评审 前 有些 人 就 知道 评委 名单 评委 抽签 一 结束 有些 有 关系 的 人 就 知道 谁 是 评委 就 知道 他们 的 名单 就 连 唯一 一个 外地 来 的 评委 人 还 在 路上 电话 就 被 打 爆 评审 还 没有 结束 有些 人 就 已经 知道 了 评审 结果 问题 出 在 哪里 我们 不得而知 5 综 上 所 诉 的 几点 造成 了 评审 结果 的 不 公正 打分 不 公平 让 一些 确实 有 实力 作品 优秀 的 人才 没 评 上 而 那些 有 失 大师 水准 热衷 于 找 领导 找 关系 的 人 却 上 了 在 社会 上 造成 非常 不好 的 影响 尊敬 的 省长 江西省 工艺美术 大师 的 评定 是 一件 关系 到 本省 工艺美术 行业 发展 社会 稳定 的 大事 如此 不 严肃 不 公正 不 公平 的 评审 给 社会 的 和谐 安定 带来 隐患 希望 领导 高度 重视 亲自 过问 打击 腐败 纠正 不正之风 维护 党 和 政府 在 广大 人民 群众 心目 中 的 光辉 形象 不要 因为 个别 领导 的 不 作为 给 社会 带来 负面 影响 如果 领导 不 引起 重视 并 予以 纠正 我们 将 保留 向上 一级 领导 以及 新闻 媒体 反映 的 权利
3620366 鹿 省长 您好 景德镇市 第九 中学 新建 的 北 大门 新 教学楼 旁边 广场 北 路 主干道 人行道 旁 黑心 的 千禧 家园 开发商 不顾 师生 行走 安全 强行 在 人行 主干道 上 搭建 违法 建筑 学校 和 家长 多次 向 上级 反应 但 一直 没有 处理 近 200平方米 的 违章 建筑 居然 能够 无拘无束 的 拔地而起 现在 相关 部门 都 被 买 通 了 熟视无睹 不顾 师生 家长 的 呼吁 恳请 领导 能 在 百 忙 之中 过问 一下 这 种 严重 违法 的 恶劣 事件 以 打击 歪风 弘扬 正气 维护 社会 良好 秩序
3620368 省长 您好 上次 给 您 发 映 我 在 三 经 路 买 了 经纬 府邸 的 房屋 多次 墙 面 渗水 导致 新 装修 的 房子 墙 面 涂料 多次 掉 了 每天 看到 自 已 老 夫妻 两一辈 了 的 积蓄 加上 欠 上 银行 的 几十万 的 贷款 心理 非常 痛苦 每当 想起 这 事 我们 老两口 吃 不好 睡 不 着 多次 向 开发商 和 物业 及 有关 部门 反映 过去 一年 多 了 还 没有 得到 解决 真 不 知道 要 等 到 何时 啊 希望 省长 领导 在 百 忙 中 能 督查 一下 关心 一下一个 普通 老百姓 的 疾苦 啊
3620369 尊敬 的 省长 您好 我 今年 83岁 萍乡市 芦 溪 县 万 龙山 乡 原 华 云 乡 人 我 向 您 反映 的 问题 是 我 85年 退休 时 的 工资 是 32 50元 现在 是 42 70元 我 自己 在 2010年 到 信访 部门 去 过 转 到 当地 乡政府 说 开会 讨论 会 就 没有 回音 了 退休金 得不到 提升 原因 有 三 1 乡政府 官员 一批 一批 的 换 都 没有 权利 提升 工资 2 乡政府 的 合并 档案 没有 了 原 万 龙山 乡 和 华 云 乡 是 两个 乡 3 档案 的 遗失 加上 我 不 是 国家 编制 的 这个 没有 人 管 的 我 认为 我 工资 可 提升 理由 有 二 1 我 85年 退休 时 工资 32 50元 是 跟 当时 的 生活 水平 是 成 比例 的 社会 的 发展 时代 的 进步 国家 也 强大 可 现在 42 70元 跟 现在 的 生活 水平 相差 甚 远 2 85年 退休 时 我 有 退休 证 工资 这 说明 当时 政府 认可 承认 我 是 基层 退休 干部 下面 是 我 今年 交 信访 部门 及 市长 信箱 的 报告 及 回复 请求 政府 妥善 提高 基层 干部 晚年 待遇 的 报告 本人 周 作 余 现年 83岁 住 万 龙山 乡 茅 店 村 潭 湾 组 建国 初期 即 投入 土改 运动 开始 参加 工作 于 1954年 加入 共产党 下面 是 受 政府 组织 安排 担任 的 领导 职务 的 过程 1951年 1952年 本人 任 龙 溪 乡 队长 1953 1958年 本人 任 茅 店 乡 队长 1962年 本人 任 万 龙山 垦殖场 青 龙 分场 党支部 书记 1963年 本人 任 茅 店 月山 下 分场 场长 1964年 本人 任 茅 店 大队 支部 书记 1969年 本人 任 公社 党委 成员 1971 1972年 本人 任 麦 坪 分场 支部 书记 1973年 本人 任 茅 店 政府 林 员 1976年 本人 任 乡 医院 支部 书记 1980年 本人 任 政府 林 办 干部 1984年 本人 任 华 云 乡政府 退休 当时 退休 工资 为 32 70元 现在 是 42 50元 几十年 来 尽管 文化 素质 低 但 自 参加 工作 来 凭着 一颗 为 党 为 民 办 事 的 一片 忠心 始终 是 勤勤恳恳 兢兢业业 尽职尽责 几十年 来 如 一日 尽 到 自己 应 尽 的 职责 尽 到 对 党 对 人民 一片 忠心 任劳任怨 由于 近年来 年老体弱 这样 那样 的 毛病 常年 不 离 必需 长期 治疗 加上 2005年 老伴 又 跌伤 脚骨 花 去 很多 医药 费用 使 普通 农家 施加 于 极大 的 经济 压力 生活 更加 困难 鉴于 上述 实况 恳请 政府 为 更 好 的 体现 党中央 老 干部 是 国家 的 保护 财富 要 妥善 安排 和 照顾 好 我们 晚年 生活 问题 体现 有关 党 和 政府 的 政策 精神 因此 特 呈报 政府 能 给予 适当 的 关怀 和 照顾 致 此 为 感 申请人 周 作 余 回复 你 反映 的 问题 已 按 有关 规定 于 2012年 8月 22日 转送 至 萍乡市 信访 局 处理 请 等待 转送 单位 的 办理 结果 你 反映 的 问题 已 按 有关 规定 于 2012年 8月 27日 转送 至 芦 溪 县 处理 请 等待 转送 单位 的 办理 结果 你好 由于 你 以 前 在 多个 地方 工作 过 但 一直 没有 国家 正式 编制 属于 编外 人员 导致 现在 退休 只 有 适当 的 补偿 我们 已经 将 你 的 来信 转 当地 政府 并 要求 当地 政府 对 你 的 生活 多 关心 你 有 什么 具体 诉 求 也 可以 找 当地 政府 反映 2012年 8月 27日 2012年 8月 21日 这 是 市长 信箱 的 回复 内容 回复 部门 武功 山 管委会 回复 时间 2012 09 0500 00 00 回复 内容 来信 人 您好 您 的 来信 收到 现 就 您 所 反映 问题 答复 如下 据 万 龙山 乡 反馈 你 所 反映 的 情况 基本 属实 目前 万 龙山 乡 与 您 类似 情况 的 老 干部 还 有 5位 都 按 老 干部 退休 待遇 发放 相应 工资 福利 目前 尚未 有 相应 的 提高 老 干部 工资 福利 待遇 的 相关 政策 出台 一旦 有 相关 政策 我 委 将 认真 执行 您 的 实际 困难 可 向 我 委 民政部门 社会 事业 局 申请 帮助 萍乡 武功 山 风景 名胜区 管理 委员会 2012 9 5 我 也 去 过 乡政府 没有 人 会 理 也 没有 解决 这个 问题 我 想 相关 政策 出台 会 因为 5位 或者 是 1位 还 会 有 相关 政策 出台 吗 我 参加 工作 30年 来 一直 都 是 勤勤恳恳 兢兢业业 尽职尽责 任劳任怨 几十年 来 如 一日 尽 到 自己 应 尽 的 职责 尽 到 对 党 对 人民 一片 忠心 我 83岁 了 还 能 等 多少 政策 出台 我 能 有 多少 个 今天 呢 我 相信 党 和 政府 不 会 忘记 基层 老年 退休 干部 的 为 此 我 特 向 您 反映 这个 问题 希望 您 能 帮助 我 解决 这 问题 如果 再次 转 回 当地 的 话 也 就 不了了之 了 一位 83岁 的 老人 望 您 在 百 忙 之中 抽出 时间 给 于 关照 调查 谢谢 时间 2012年 9月 22日
